GEOID,population_density,population,median_age,below_poverty_level,median_income,average_household_size
12115002719,805.4290337,6236,67.69999695,267,78426,1.99000001
12123950300,245.3907501,5644,40.29999924,1494,27439,2.410000086
12011010407,4611.756874,5564,45.79999924,653,49534,2.099999905
12099007809,237.3180652,3643,46.09999847,439,75559,2.849999905
12086019600,687.6505364,6611,35.70000076,601,109485,4.329999924
12031014102,4835.799822,4340,43.79999924,138,78750,1.899999976
12057013505,2050.192732,3452,36,820,42908,3.150000095
12001000600,1671.194994,4963,26.70000076,1326,30817,3.170000076
12105011821,2181.72491,3090,46.40000153,15,91705,2.859999895
12011050800,4402.874034,5673,33.59999847,1352,34699,3.380000114
12117021203,1364.066961,6433,41.09999847,158,121875,3.25999999
12127090203,565.3455496,5896,49.70000076,1129,44598,2.680000067
12103020202,4619.724905,3607,49.79999924,533,73611,2.640000105
12057001500,4597.235622,2632,35.5,97,76654,2.349999905
12095015002,3322.81178,6727,32.90000153,1097,57768,3.440000057
12053040908,2363.116749,7668,39.59999847,729,61375,2.730000019
12086008601,4777.930446,5178,47.29999924,333,61914,3.809999943
12071010302,2761.034438,6634,43.90000153,1056,48373,2.720000029
12095018200,5105.964316,10939,37.40000153,907,75248,2.160000086
12011070208,2531.114203,7798,42.90000153,570,109132,2.99000001
12057001300,4259.58977,6333,43.09999847,1530,36000,2.460000038
12057012301,3228.139751,7125,39.90000153,484,59688,2.839999914
12086001703,4539.704318,4410,37.5,1285,22929,2.910000086
12057011605,2273.568089,7243,39.70000076,1564,48898,3.319999933
12127083205,159.5945756,3610,41,480,71732,2.470000029
12099008001,107.9812196,3898,32.29999924,1515,27798,3.130000114
12057001700,4456.483663,4557,38.59999847,661,63986,2.579999924
12095010802,4746.031719,3294,36.09999847,265,72845,2.220000029
12099005915,4535.327459,5258,55.29999924,375,51007,2.140000105
12086008418,12381.71446,2998,41.40000153,185,71006,2.950000048
12071001707,3751.345112,5063,63,291,52870,1.860000014
12005001502,2096.214946,6073,44.40000153,1019,58707,2.400000095
12031012900,4492.110508,2840,37.70000076,565,50909,2.809999943
12095012600,3741.502863,5142,40.70000076,449,98571,2.410000086
12061050602,3015.666762,4968,54.20000076,441,56731,2.799999952
12085000902,3598.626902,4534,54.20000076,513,51275,2.069999933
12086009026,26899.03824,2279,44.90000153,448,32386,2.700000048
12071040210,438.7112077,2809,34.59999847,592,52625,3.619999886
12086000123,12283.75432,4157,52,731,61250,2.299999952
12055961200,242.7856609,5799,48.70000076,870,31075,2.720000029
12086010015,5780.221219,3932,38.40000153,1077,32984,3.470000029
12105011603,836.6718506,2062,62.70000076,257,45000,2.5
12086009028,15096.82118,5976,41.40000153,724,63438,3.25
12099005945,2773.36236,5263,73,419,65288,2
12086000413,4799.053976,4908,32.09999847,981,51510,3.849999905
12086005406,21934.61871,3872,39.79999924,886,30398,2.930000067
12057010209,2147.10915,14271,36.5,483,91901,3.269999981
12069030701,1323.714033,1998,60.70000076,104,46414,2.119999886
12115001102,4892.218185,5739,45,1416,34293,2.589999914
12021011301,2390.624772,6670,28.39999962,2443,29987,4.190000057
12057003600,3165.948692,4924,30.89999962,1887,26932,3.00999999
12103024703,6271.67557,3585,32.40000153,609,39265,3.089999914
12019030801,2706.727523,5723,43,599,72344,2.859999895
12127081000,2731.588409,3768,50.59999847,767,36813,2.059999943
12105012305,111.915836,1617,42.79999924,277,35625,2.75
12099007805,589.6871059,6462,48,127,134950,3.029999971
12125960200,66.84635344,7657,37.59999847,884,37159,2.359999895
12099007767,10649.11906,3975,31,887,42256,3.25999999
12105014301,1201.977,1538,38.29999924,571,27356,2.470000029
12069030914,2296.948195,5671,45.29999924,1160,45481,2.599999905
12001001203,2851.343731,3506,33.5,659,43508,2.119999886
12099007008,2815.579354,4662,44.40000153,147,131875,2.809999943
12099006401,3799.189585,2092,48.20000076,269,81181,2.089999914
12033001401,3415.679713,5918,20.79999924,212,65759,2.920000076
12011010601,2588.27003,8321,45.90000153,224,110909,2.910000086
12095013511,4484.775784,5313,40.5,1840,33090,2.880000114
12086004303,16336.33412,2761,42.29999924,430,41313,2.039999962
12005001302,1340.595382,6833,41.40000153,1160,42267,2.450000048
12095017808,2963.558539,3755,47.59999847,31,80774,2.640000105
12086008308,5603.35981,4541,44.79999924,517,46056,2.970000029
12113010819,1350.120002,13096,36.40000153,1804,81159,2.940000057
12115001302,1961.574644,4110,45.40000153,170,81765,2.50999999
12099007764,1901.015452,1856,57.29999924,96,90536,2.599999905
12099980500,0,0,NULL,0,NULL,NULL
12099000213,2188.120588,3117,46.90000153,276,49965,2.150000095
12021011001,3166.248669,1548,74.19999695,104,73583,1.850000024
12031016500,2702.666396,5124,46.20000076,339,95078,2.49000001
12099007820,1418.106139,2926,40.29999924,238,96307,3.410000086
12057005101,2676.079581,1951,37.20000076,453,51331,1.379999995
12057000602,5341.736575,2793,37.5,649,35139,2.710000038
12117020805,2257.607554,9264,43.59999847,470,112672,2.710000038
12011070322,8390.433526,7396,41.29999924,703,54185,2.75
12057011417,5337.005607,4690,42.20000076,742,52135,2.349999905
12061050603,1988.445026,6274,46.09999847,551,53426,3.039999962
12031014902,5580.079436,7541,36.09999847,896,53092,2.549999952
12057013407,2371.840281,6928,42.09999847,523,89024,2.869999886
12083001401,1782.11775,5428,32.79999924,1574,31326,2.900000095
12015030502,457.8107431,5611,65.19999695,399,39229,1.960000038
12017450201,3769.129532,4071,49.90000153,1021,31935,2.190000057
12099000509,5316.053102,1883,72.40000153,118,101719,1.850000024
12091020800,13.14925567,4847,23.20000076,242,91343,3.119999886
12086008000,1315.854441,5836,45.29999924,105,171548,3.140000105
12057013410,4715.525288,5336,32.59999847,1032,57596,2.730000019
12086000501,3285.12886,7093,31.70000076,1653,38025,3.670000076
12031017300,63.8482758,7042,43.40000153,1073,58397,2.650000095
12099002800,3728.9559,3351,38.5,336,63750,2.720000029
12083001700,3136.338826,5232,33.5,2735,19293,2.559999943
12105011822,3395.017106,4214,45.59999847,117,93917,3
12086011008,8909.07846,4117,31.79999924,481,67885,3.440000057
12086008407,4354.531885,6793,42.70000076,645,94466,2.789999962
12105012802,661.1649097,4786,38.70000076,720,63375,3.210000038
12127082201,4454.595527,3791,42.5,903,23068,1.799999952
12011010502,2923.596324,4067,38.29999924,167,95313,2.839999914
12103026809,2560.63924,2784,52.5,314,50710,1.799999952
12086014700,10035.56444,6133,45.40000153,424,49318,2.99000001
12105010501,2991.74091,1830,42.90000153,209,80600,3.160000086
12071980000,0,0,NULL,0,NULL,NULL
12005002702,925.34315,2533,52.70000076,215,49885,2.049999952
12099007734,3099.496303,2359,44,130,110231,3.269999981
12035060302,1456.806654,3531,59.20000076,339,50061,1.99000001
12101030409,5802.940437,2634,36,453,47993,2.579999924
12091020400,776.4484278,7916,32.40000153,1652,56219,2.980000019
12057006103,8337.171122,4011,49.79999924,298,101679,1.779999971
12021011201,1005.941647,11741,63.70000076,667,101051,2.200000048
12099007756,2119.668291,5700,50.79999924,303,83390,2.599999905
12086009036,9208.348506,8031,38.70000076,1267,78837,3.529999971
12053041201,1734.617445,4305,45.09999847,705,51747,2.630000114
12099005204,6877.081216,3957,36.79999924,672,52857,2.680000067
12083000602,96.52284238,6040,45.90000153,1146,40584,2.609999895
12057013207,430.5779651,4334,40.70000076,471,76944,2.799999952
12069030805,1112.811388,4949,34.79999924,616,48368,2.829999924
12031014408,3000.808459,4747,40.20000076,490,66801,2.599999905
12081002010,17.53661458,3908,42,218,79063,3.299999952
12083000604,36.05422122,3922,37.29999924,997,40686,3.079999924
12011070403,6060.608207,5347,37.79999924,285,78264,2.910000086
12031014335,3711.695714,8266,39.5,432,87237,2.880000114
12105015405,212.4369183,2597,31.20000076,517,36806,2.74000001
12081001904,1083.597846,6123,52.90000153,685,48607,2.559999943
12083001204,2056.578548,7651,30.20000076,1546,37466,3.390000105
12071050602,2692.125817,6169,51.40000153,411,67113,2.25999999
12086012600,24050.23863,7293,41.70000076,892,60806,3.619999886
12103027308,1523.829016,4095,42.90000153,857,51270,2.640000105
12086009021,22372.81807,5243,38.09999847,1413,36792,3.519999981
12115000300,5156.996804,4216,32.5,1798,24363,2.880000114
12097043203,2706.400456,4280,40.70000076,669,39737,2.670000076
12091023200,268.7992281,1931,52,62,73576,1.889999986
12099000507,476.1584472,766,67.90000153,68,164000,1.919999957
12101030407,3345.863613,2576,42.20000076,555,33784,2.569999933
12131950102,16.97328703,2983,45.79999924,636,41489,2.569999933
12069030804,3812.577608,1516,49.20000076,260,46806,2.440000057
12091021502,3167.579821,4250,43.59999847,536,76267,2.710000038
12107950400,62.99528665,2485,52.40000153,235,42321,2.25
12115002509,2511.894663,4377,54.29999924,195,49375,2.369999886
12099004011,11673.57262,5968,34.09999847,1116,39449,3.480000019
12071010601,3302.245721,3978,53.29999924,351,57889,2.470000029
12057004800,3994.909293,3974,38.09999847,702,52135,2.420000076
12057003400,5724.512331,2990,25.20000076,1269,24452,2.950000048
12057010900,2225.444441,5331,19.29999924,11,NULL,NULL
12103025119,2635.382082,4983,48.59999847,312,77288,2.539999962
12069030902,305.4949535,15771,39.20000076,1053,74733,2.980000019
12009060300,1213.869061,5065,47.5,834,48966,2.589999914
12095016714,3117.220636,3752,35.59999847,297,63203,3.519999981
12033002400,655.4685026,5383,20.5,85,44107,2.210000038
12086007601,4973.912244,2705,39.59999847,319,117426,3.119999886
12086009040,724.3384307,3175,33,464,68810,3.400000095
12127082703,2912.912518,2854,56.90000153,187,75000,1.840000033
12009071100,42.56883154,4149,62.40000153,566,66875,2.400000095
12009064500,4781.271347,4268,39.59999847,1347,37083,2.50999999
12095014607,6202.818482,6375,31.89999962,575,45721,2.289999962
12117020703,690.6835217,6113,45.70000076,440,165524,3.039999962
12099006911,5675.619382,3321,47.40000153,382,45767,2.049999952
12086017000,11935.93281,5769,40.90000153,799,56806,3.269999981
12073002104,6939.262523,8735,22.20000076,5007,26398,2.450000048
12099007814,1483.884522,2083,69.19999695,20,114792,2
12127082902,641.1324533,6092,49.90000153,470,51837,2.319999933
12086004702,5167.958453,6158,43.09999847,793,51012,2.900000095
12095015602,3040.398539,2148,43.70000076,24,139615,2.980000019
12001000301,4570.552655,4426,25.89999962,1292,33011,2.50999999
12031013502,2067.179937,3504,36,607,53305,2.920000076
12057013908,3673.382857,9821,39.70000076,1091,61909,2.609999895
12103025503,4659.936533,5279,59.29999924,732,37107,2.079999924
12101031809,202.0130151,3274,45.5,521,54226,3.150000095
12071050500,1904.929237,7132,38.09999847,1043,61210,3.00999999
12011060212,8290.113843,3356,35.20000076,226,78784,3.359999895
12033003301,880.8545521,4362,40,283,64839,2.690000057
12087970400,869.0179289,3762,53.59999847,763,49625,2.279999971
12057001900,4208.066126,3224,32.29999924,1117,32599,3.24000001
12021010211,5075.784051,1963,58.70000076,124,59943,1.840000033
12117021307,1852.154503,7099,45.40000153,478,86929,2.710000038
12057012402,444.9646872,2655,35.40000153,565,54637,3.289999962
12055961603,552.46948,6180,48.29999924,2117,35983,2.700000048
12103025011,2901.491238,5303,47.09999847,371,84292,2.730000019
12105011605,971.3652569,3342,55.79999924,791,45742,2.660000086
12086000118,17248.03288,977,54.29999924,118,111250,2.220000029
12057011802,4793.602883,6190,46.5,989,44289,2.799999952
12031015802,5459.633471,7967,32,1728,50010,2.390000105
12011110301,1941.13745,7047,38.5,888,83629,3.74000001
12035060207,47.8969216,5495,57.90000153,624,59284,2.180000067
12095017902,418.4555859,7649,51.5,483,63176,2.519999981
12089050101,2243.072984,7408,56.09999847,1146,52122,2.109999895
12057013206,3040.041742,6318,44.20000076,223,105392,3.069999933
12105015302,49.61277245,2270,42.5,262,41690,2.690000057
12011010605,3798.761915,7441,37.90000153,106,170852,3.640000105
12117020102,3918.2877,1255,44.79999924,178,60000,2.220000029
12031002200,3847.340712,4277,38.70000076,381,73670,2.059999943
12073002103,6712.574902,3965,22.79999924,2128,31205,2.789999962
12099005808,2794.24136,6525,35.20000076,664,60142,2.279999971
12086008205,1844.732878,3880,43.29999924,110,170385,3.299999952
12101030501,3333.745542,1548,45.70000076,154,36215,2.049999952
12095013900,3500.82417,3881,44.29999924,548,64196,2.170000076
12127083008,2165.742712,3080,58,454,37768,1.850000024
12055961602,11.95637071,1213,51,152,57176,2.920000076
12099003201,3949.997067,6182,29.89999962,2015,51361,4.170000076
12031013902,3545.372402,5602,35.70000076,337,53837,2.519999981
12057011517,1441.341514,9957,41.29999924,179,127676,2.880000114
12103027401,2170.546204,2726,47.70000076,288,43900,2.349999905
12011070310,3816.823624,3208,43.29999924,294,86410,3.079999924
12075970102,70.60645559,8571,40.59999847,1033,39198,2.609999895
12099001916,5350.530079,3674,32.40000153,573,54140,2.089999914
12111381900,1478.309473,6950,53.70000076,317,74296,2.619999886
12099007610,2751.525398,4178,48.90000153,309,108143,2.579999924
12129010203,87.60475212,9016,44.29999924,798,66785,2.640000105
12071010307,3765.601173,7577,47.40000153,1452,49063,2.930000067
12057013312,4405.286892,4978,42.40000153,541,55340,2.819999933
12127082100,3864.171155,4473,29.89999962,2373,20214,2.940000057
12086009100,1947.269394,7792,39.79999924,1140,40995,3.420000076
12021000500,1148.346856,1869,64.40000153,110,250001,2.269999981
12086001803,7536.574827,3175,34.29999924,1467,16341,2.650000095
12099001301,4264.246562,5612,29.89999962,1647,41440,3.180000067
12101032014,3301.801388,6954,38.20000076,178,79433,2.799999952
12103020209,5938.080347,4449,48,423,60121,2.50999999
12103027403,2187.540469,1742,50.5,172,55833,2.289999962
12005000803,1704.623201,6223,32.90000153,1544,37979,3.150000095
12111381300,981.1955857,3733,64.19999695,426,66724,1.799999952
12021010208,1945.910345,3033,74.30000305,126,106406,1.75999999
12105015000,2080.340699,6266,29.5,1479,39945,3.099999905
12086004103,15688.53641,2210,52.70000076,567,33294,1.700000048
12057011709,2122.309956,1327,32.79999924,96,67917,2.430000067
12033003307,2277.502844,2099,43.90000153,388,48911,2.529999971
12127082401,3687.393861,3782,38.90000153,971,32945,2.190000057
12057013406,3054.058653,1346,40.5,281,45000,2.769999981
12009066900,4856.404322,7361,48.40000153,278,85355,2.519999981
12015020301,1230.87328,5767,61.59999847,1006,41106,2.039999962
12071080203,537.7060388,1836,68,146,121250,2.130000114
12117020202,3694.530655,4783,35.79999924,609,49821,3.059999943
12099007614,4331.65877,4192,55.09999847,271,62383,1.970000029
12001001603,3069.387801,1716,26,502,51750,3.049999952
12099005935,4448.333461,2377,69.90000153,216,50700,1.850000024
12105015404,150.0992874,1179,61.79999924,109,57188,2.450000048
12099004819,8378.646778,4469,33.40000153,596,43068,3.130000114
12073002701,94.03310796,4888,37,933,45732,2.619999886
12115001505,4580.829128,4591,38.20000076,315,65758,3.140000105
12031016808,4817.206064,3672,37.40000153,309,47147,2.180000067
12099006603,1717.971024,4765,64.30000305,232,69931,2.069999933
12031014202,7084.930929,4569,41.20000076,624,57548,2.00999999
12086008906,10564.56425,5111,45.29999924,614,53525,2.920000076
12029990000,NULL,0,NULL,0,NULL,NULL
12086009019,8597.01188,4214,46.90000153,305,72837,3.470000029
12086016100,9913.933132,4599,47.09999847,326,73345,3.390000105
12086000602,9858.884802,5534,43.79999924,1226,45682,3.75999999
12086014400,6654.250797,4864,39.59999847,480,70165,3.74000001
12086015100,2384.913299,13848,38.79999924,957,99412,4.019999981
12053040911,661.9148308,5927,36.90000153,366,71429,2.930000067
12019031107,3.32430599,365,56.40000153,41,72000,2.099999905
12053041501,380.4360505,3255,58.59999847,693,48616,2.150000095
12086005904,10718.83511,5908,40.40000153,1176,54005,3.450000048
12099002600,4983.67485,1301,43.70000076,136,78155,1.720000029
12103025604,4166.469373,1368,44.29999924,282,37813,2.440000057
12105016001,1016.564807,2757,40.70000076,497,47434,3.019999981
12099007751,1915.743156,3665,42.59999847,312,81299,2.829999924
12127082701,851.6603505,1806,62.79999924,94,75278,1.980000019
12083002001,2482.540896,2724,32.40000153,867,27361,2.480000019
12053040502,915.261773,3498,37.20000076,841,37170,2.640000105
12057005700,6031.607356,4083,42.29999924,666,64041,1.830000043
12115001201,2829.290293,8175,48.09999847,393,66050,2.460000038
12086001103,7143.111465,3840,39,1142,41250,2.910000086
12011010103,3851.403535,3144,58.5,343,69583,1.99000001
12095014811,2571.670085,5311,45.29999924,213,104167,2.839999914
